Date,Close,High,Low,Open,Volume
2020-03-04,62.29436111450195,63.33650587178147,61.801563837877296,63.15069453653366,4610814
2020-03-05,62.00353240966797,63.25572347748229,61.71270101538219,63.13454270261151,5804404
2020-03-06,59.725345611572266,60.99369099228877,59.725345611572266,60.85635568386618,4995332
2020-03-09,55.863773345947266,58.13386825920911,55.863773345947266,57.35831988489379,7669261
2020-03-10,59.27294921875,59.27294921875,53.117026921664724,54.55502301414293,8874773
2020-03-11,55.33865737915039,59.37797543602268,55.33865737915039,59.03059383659126,8171997
2020-03-12,50.98426818847656,55.532537671800995,50.98426818847656,54.85393526086504,10247518
2020-03-13,53.609825134277344,53.609825134277344,46.17747993234759,48.85150936550387,17021972
2020-03-16,48.24561309814453,52.818117671984496,48.24561309814453,49.63513633464446,10752353
2020-03-17,54.64389419555664,54.85394046035555,48.2294582288829,48.24561587092551,11345264
2020-03-18,51.66287612915039,54.046074286748585,50.05522626230298,53.28668055551952,10404325
2020-03-19,49.23927688598633,55.33864519228922,48.83534516925429,53.47248263331004,10958660
2020-03-20,48.399105072021484,52.03449412237613,48.399105072021484,52.03449412237613,10756489
2020-03-23,43.83467102050781,46.694508476176445,43.172223214178416,46.62180063978641,10019723
2020-03-24,46.048221588134766,46.92071568694174,44.43249451486688,45.24843533089504,6944322
2020-03-25,50.41068649291992,50.41068649291992,46.759142895926885,50.08753984188325,7698259
2020-03-26,49.92597198486328,51.06505958598971,48.52029098692268,50.81462383167264,5841282
2020-03-27,46.5814094543457,51.533613590056746,46.5814094543457,51.121601477791565,12591507
2020-03-30,51.66287612915039,51.66287612915039,46.73490648294219,46.73490648294219,5825869
2020-03-31,49.94211959838867,55.08013177399527,49.27967179781093,52.18797906465203,9250686
2020-04-01,51.43667221069336,51.70326866901033,49.74015994019344,51.70326866901033,6392579
2020-04-02,49.47356414794922,50.32182024178075,48.213295926246346,49.48164142731217,8116112
2020-04-03,48.56067657470703,50.49146989022861,48.20521465435678,50.16832325022924,5466414
2020-04-06,50.46723937988281,50.88732881588094,48.87574712374152,49.352386764416806,4475626
2020-04-07,49.98251724243164,52.34148042353709,49.27967681307101,51.38012082158192,6689173
2020-04-08,48.318321228027344,49.48164365932082,47.914389443053295,48.471814196885695,7488425
2020-04-09,49.893653869628906,49.893653869628906,48.342557258956255,49.7401608972462,4265838
2020-04-14,50.693443298339844,50.693443298339844,49.11810858745872,49.893656940529205,4179847
2020-04-15,50.14409637451172,51.09737572549618,49.6836143417868,50.49147798962073,4472733
2020-04-16,49.48971939086914,49.48971939086914,48.58491308372357,48.851509532708924,5129177
2020-04-17,49.32814407348633,50.321815761418776,49.32006371308799,50.20871536987835,3484591
2020-04-20,48.37487030029297,49.756316232982364,48.37487030029297,49.27159933504903,3866241
2020-04-21,47.36504364013672,48.83535514277909,47.36504364013672,48.58491631782713,4261494
2020-04-22,47.86592102050781,48.43142618899988,46.51679021107103,47.163080511452584,4437856
2020-04-23,47.52661895751953,48.66570655555428,47.15499934460525,48.47181792787052,4443380
2020-04-24,47.56700897216797,48.10827609742989,47.25194266561192,47.30041250861745,4408844
2020-04-27,47.56700897216797,47.56700897216797,46.04822456230917,47.05805404832472,4215834
2020-04-28,47.348880767822266,48.57683367163057,46.856083534124004,47.74473216155205,4608913
2020-04-29,49.33623123168945,49.33623123168945,47.94670481335889,47.94670481335889,3903547
2020-04-30,50.64496612548828,50.838854738381514,49.489720973126616,49.9905986057029,5477696
2020-05-01,47.53468704223633,49.715919043380055,47.53468704223633,49.69168104351145,5231281
2020-05-04,48.37487030029297,48.56067854722591,46.86416324094948,47.36504086146946,3294801
2020-05-05,49.15849685668945,49.433170592948855,48.59299482476269,48.95653096478563,3811757
2020-05-06,48.75456237792969,49.03731646001852,48.374868617731764,48.87574313907559,2251545
2020-05-07,47.873992919921875,48.62530627271575,47.77705015619989,48.41526310435897,3227213
2020-05-08,48.14866638183594,48.71417148359256,48.043646339124116,48.67377892241456,3732173
2020-05-11,48.58491516113281,49.093870078932,48.31024142092825,48.47181475312299,3138014
2020-05-12,48.23753356933594,48.87574653645799,47.86591706256423,48.62530771750054,3095215
2020-05-13,49.15849685668945,49.15849685668945,47.494299879725084,47.825523819177164,4472151
2020-05-14,47.58316421508789,48.14058895383689,47.51853365199851,47.987095989131916,4440061
2020-05-15,48.14866638183594,48.27792442665846,47.591241641367844,48.06788125947994,2541031
2020-05-18,47.58316421508789,48.42333996296576,47.56700657431555,48.38294740191233,2783661
2020-05-19,48.189056396484375,48.79495398865264,47.98709053242829,48.55259248638172,3796234
2020-05-20,48.52836227416992,48.55259719404503,47.68010617923829,47.74473365949017,2628015
2020-05-21,47.704345703125,48.79496342908396,47.704345703125,48.74649050290074,3701924
2020-05-22,47.421592712402344,48.035567676583454,47.421592712402344,47.78513193937043,3533352
2020-05-25,47.65587615966797,47.96286211550176,47.381202406405286,47.93862719313465,3314489
2020-05-26,49.53011703491211,49.53011703491211,47.75281654845743,47.987097725501386,6741584
2020-05-27,51.94563293457031,53.22205276260863,49.877500969756426,49.93405117629287,10042101
2020-05-28,53.10087585449219,54.15109481096268,52.5838374925792,53.32707667085476,5684569
2020-05-29,51.501304626464844,53.036246702936026,51.501304626464844,52.81004588054219,8073379
2020-06-01,51.62247848510742,51.88907491729635,50.33797540673043,50.93579266634344,3070283
2020-06-02,51.72750473022461,52.05873176092119,51.35588821809605,51.70326980866341,2100991
2020-06-03,53.407859802246094,53.553275487837304,52.07488371157829,52.19606447682259,3553552
2020-06-04,54.66004943847656,55.45983260798196,54.05415179053104,54.85393496003644,6606740
2020-06-05,55.52446365356445,55.72642953797308,54.86201579924453,55.07205588130255,4428390
2020-06-09,58.3277587890625,58.50548979566725,57.09172826941632,57.35832477932345,5346437
2020-06-10,57.84303283691406,58.50548074591954,57.035169232589816,57.665301857801104,3872247
2020-06-11,55.29018783569336,56.954384911858426,55.18516162099656,56.445433052786356,5573908
2020-06-12,54.385379791259766,54.64389590853539,52.81812236330167,53.72293185552157,6002755
2020-06-15,53.56135940551758,54.93472506678309,53.56135940551758,54.30459244188456,4090602
2020-06-16,55.81529235839844,56.20306959273544,55.05590477656644,55.548702058521165,5425361
2020-06-17,56.21922302246094,56.37271907347903,55.38712452938162,56.30808850847037,3893680
2020-06-18,55.75066375732422,56.09804532068192,55.039739908493814,55.86376415809095,6359929
2020-06-19,55.484073638916016,56.44543331853294,55.22555752719259,56.26770233606491,5999403
2020-06-22,56.09804153442383,56.43734271382337,54.85393104644969,55.055896914688816,2314821
2020-06-23,55.766815185546875,56.27577312393719,55.16899793455032,56.27577312393719,2516618
2020-06-24,55.93647384643555,56.227305235039154,55.443676558163325,55.93647384643555,2798594
2020-06-25,54.6519660949707,55.43155140096651,54.587335536807835,54.90240180346523,3797086
2020-06-26,55.9607048034668,56.073811369697026,55.19323690450456,55.47598791130593,5935454
2020-06-29,55.40327835083008,55.40327835083008,54.42576429000467,54.7731458292657,2706964
2020-06-30,56.08189010620117,56.67163325112424,55.75066923243027,56.18691631973429,4503164
2020-07-01,56.4535026550293,56.45350265502929,55.63756490725786,56.10612108198956,2669469
2020-07-02,57.4390983581543,57.487574363341736,56.162672443559565,56.3888794195779,4184511
2020-07-03,57.818790435791016,58.10962178880804,57.17249717052888,57.70569003889655,2633309
2020-07-06,57.69761276245117,58.408536624945185,57.33407663350106,57.681458203535264,2432574
2020-07-07,57.55219268798828,58.48123692428132,57.4875682937446,58.08538554418592,3742188
2020-07-08,57.00285339355469,57.73801222481375,56.75241765097681,57.33408042658616,3698529
2020-07-09,56.88974380493164,57.46332612625578,56.88974380493164,57.37446065190185,2582172
2020-07-10,57.05939865112305,57.479491136419014,56.72009744927524,57.04324409253916,2954790
2020-07-13,58.26313018798828,58.675136222588016,57.76225249296169,58.00461405973503,3169882
2020-07-14,57.94805908203125,58.36814544456671,57.713777897027,58.16617954337443,2788782
2020-07-15,58.75592041015625,58.8124706137585,57.68146037820354,58.1661772895814,3427002
2020-07-16,58.68320846557617,59.33757597640986,58.23888104247316,59.0305900426813,3339604
2020-07-17,58.65089416503906,58.99019538644477,58.33582786466092,58.79630985471436,3329439
2020-07-20,58.15810775756836,58.4489391912522,57.802651910241174,58.33583876298749,1506664
2020-07-21,60.12928009033203,60.12928009033203,58.44084218325795,58.796304092854456,3172653
2020-07-22,59.88693618774414,60.36357899427943,59.43453447049937,60.02427770634585,2723772
2020-07-23,59.57186508178711,59.749596074697735,59.11946340056781,59.588025806693885,2494631
2020-07-24,58.860939025878906,59.49107161171271,58.7720735418757,59.13560967569988,2473039
2020-07-27,58.562034606933594,59.20024763380615,58.384303616727244,58.85286601572389,1905993
2020-07-28,58.33582305908203,59.01443160950106,58.27119249932604,58.82862029107995,1907858
2020-07-29,58.982120513916016,59.70919895397753,58.60242365280001,58.81246990515331,4074211
2020-07-30,59.15177536010742,59.67688794685298,58.998279299679105,59.21640592907832,2916496
2020-07-31,57.51988220214844,58.70744260490132,57.382546878111505,58.65089240303259,4787087
2020-08-03,56.493892669677734,56.96245496123824,55.84759942866261,56.88166984698863,3299430
2020-08-04,57.76224899291992,58.368146709628874,57.495652518325514,57.60067873386832,4177168
2020-08-05,57.923805236816406,57.9803554301527,56.28384346655513,56.80087556663232,2914726
2020-08-06,57.93189239501953,58.36005907531122,57.479490795241084,58.16617355590753,2237150
2020-08-07,57.77839279174805,57.883418987728916,57.37446105584416,57.52795708781056,2499015
2020-08-10,59.765743255615234,59.87884365028948,58.21464068213695,58.24695596111663,3363578
2020-08-11,60.347408294677734,61.42186835907289,59.70920147625787,59.781906241580344,4249396
2020-08-12,60.05656814575195,62.003522091069975,59.74150188162725,61.37338956282058,4403812
2020-08-13,58.5135498046875,60.72709392716294,58.27118830480312,60.5816782599341,5960634
2020-08-14,57.9722900390625,58.86901907210622,57.57643246207256,58.51355713799599,4061418
2020-08-17,57.164424896240234,57.72184653868311,57.075559415189566,57.43909553693533,3329741
2020-08-18,56.93824005126953,57.552212066122074,56.57469766413471,57.19675620581568,4601033
2020-08-19,58.19987106323242,58.216253411672234,56.94641201854767,56.94641201854767,3711730
2020-08-20,57.56085968017578,57.896750989469645,57.22496212046213,57.22496212046213,4527699
2020-08-21,57.044734954833984,58.29000630731122,57.044734954833984,57.75748919936059,4129176
2020-08-24,56.487632751464844,57.044726431084406,56.40570849719549,57.0037674291597,2682292
2020-08-25,57.716514587402344,57.986870248452696,57.02014905928284,57.34785232263904,3548162
2020-08-26,57.06111526489258,57.241352375272164,56.36474972513326,57.20038712276045,2667332
2020-08-27,56.585941314697266,57.20857685067229,56.44666946796137,57.06111070400503,3089720
2020-08-28,56.602325439453125,57.0856891438528,56.38112933772423,56.790756841267836,3290137
2020-08-31,55.93873596191406,56.65968443386643,55.93873596191406,56.40571110832855,2630027
2020-09-01,54.71804428100586,55.47995170999838,54.414917669326734,55.307908903505854,4125905
2020-09-02,55.38983154296875,55.64379859509462,54.808161237842604,54.85731453814576,2427562
2020-09-03,55.85680389404297,56.20088948004515,55.725720099135835,55.914151491709994,2379411
2020-09-04,54.66888427734375,55.25055452810693,54.61972473121538,54.99658124929776,2884072
2020-09-07,55.193214416503906,55.62741858859297,54.128180361990395,54.37395937469965,2350246
2020-09-08,56.11077880859375,56.11077880859375,55.35706563335493,55.60284465809031,2062956
2020-09-09,54.71804428100586,54.87370473705999,54.341187716724164,54.56238382495174,3026643
2020-09-10,54.66069793701172,55.611030544809736,54.30841801548883,55.611030544809736,2969184
2020-09-11,53.906986236572266,54.28384281963349,53.906986236572266,54.07083475080057,2996930
2020-09-14,54.21010971069336,54.55419536048716,53.90698931700762,54.226498313304795,1944822
2020-09-15,53.276145935058594,54.20190798602166,53.251569287762045,54.07082419988146,3757071
2020-09-16,53.825050354003906,53.931557502994515,53.25976866107187,53.74312610507081,3905800
2020-09-17,53.2515754699707,53.88239907535339,53.2515754699707,53.55470207279701,3934061
2020-09-18,52.73544692993164,53.456389084288986,52.73544692993164,53.34169388360531,6395277
2020-09-21,52.02269744873047,52.71906301488928,51.867040108998886,52.67810401124476,4649205
2020-09-22,51.670413970947266,51.8424567754617,51.318134061583486,51.61306636944245,3671667
2020-09-23,52.65351867675781,52.817373435028884,51.899805539970664,52.014503870760414,3572552
2020-09-24,52.59617233276367,52.78460374668019,51.61306876128811,52.00631081492035,2762068
2020-09-25,54.17733383178711,54.70985086068949,53.45639164292263,53.653011103445685,4021873
2020-09-28,53.653011322021484,54.59515587693003,53.28434905073639,54.48046067028934,2440377
2020-09-29,53.2679557800293,54.10359935563819,53.169649183194906,53.980709859175775,1979376
2020-09-30,52.11280822753906,52.86652128661632,52.09642275340134,52.48147045740401,4612677
2020-10-01,52.465091705322266,52.874719211219144,52.252083652138374,52.35858767873032,2109305
2020-10-02,52.20292663574219,52.637130761018916,52.07184596819395,52.36677512627026,2525561
2020-10-05,54.06264114379883,54.06264114379883,52.89930042675525,53.01399563827108,1961004
2020-10-06,54.19371795654297,54.42310834994235,53.55470007481056,54.30841315324266,2227080
2020-10-07,55.3570556640625,55.389826611486825,54.201909456845904,54.210097505887646,3011826
2020-10-08,55.799461364746094,56.02065747571934,55.38983384408311,55.914156570498136,3174818
2020-10-09,55.47175216674805,56.15992957809604,55.47175216674805,56.11896433024203,2430743
2020-10-12,56.209083557128906,56.21727785688298,55.2751333985837,55.45537049065722,2140654
2020-10-13,56.839900970458984,57.88855246068354,56.64328155060005,56.99556139682409,3234295
2020-10-14,56.258235931396484,56.79894719874186,56.17631168645849,56.45486161975075,2158016
2020-10-15,56.75797653198242,57.118450675795685,55.97968690375139,56.21727156668117,2461648
2020-10-16,56.725215911865234,57.06111347072376,56.471248855454,56.52859645691524,2994507
2020-10-19,57.35604476928711,57.552664220777956,56.95460531570123,57.224960968013434,1711635
2020-10-20,56.64329528808594,57.71651743435641,56.54498242910369,57.35604945226185,3276870
2020-10-21,57.0775032043457,57.20039272349351,56.59414567956376,56.70064659593421,3012271
2020-10-22,56.798954010009766,56.9054549161587,56.25005462764065,56.53679264451855,2607989
2020-10-23,57.265933990478516,57.27412829177514,56.49583217952892,57.036543557537065,2327154
2020-10-26,57.110267639160156,57.42977660221353,56.93822483216372,57.30688709709611,1509835
2020-10-27,56.32377624511719,56.8399045991034,55.96330207701434,56.61051421955397,2139783
2020-10-28,56.077999114990234,56.35654904963709,55.43079320153925,55.725719234666414,2260344
2020-10-29,55.82402801513672,56.25823210918536,55.50451910629267,55.83222231419956,2736317
2020-10-30,56.544979095458984,57.0447251609206,55.742112670908064,55.83223122372375,3779713
2020-11-02,56.422096252441406,57.102073178061055,54.10360301389891,57.08569082762076,3410760
2020-11-03,57.20037841796875,57.71650676880373,56.5122072835221,56.58593722631895,4195170
2020-11-04,56.04523468017578,57.11845667508278,55.60283625278025,56.93821958424542,2725022
2020-11-05,57.0775032043457,57.0775032043457,55.96331573146797,56.02885764173622,3856662
2020-11-06,57.175804138183594,57.5526606679519,56.741600011503145,57.34784692892004,2084788
2020-11-09,57.601829528808594,57.82303192696518,57.184013888594535,57.24136150100162,2365509
2020-11-10,59.314064025878906,59.92031098369078,58.429267114205544,58.98636077150881,6300671
2020-11-11,60.95257568359375,60.98534663495248,59.52707367679859,59.76465213591456,5151533
2020-11-12,59.862953186035156,61.11641213885115,59.69910471196954,60.952563664785536,3365097
2020-11-13,59.92030715942383,60.14969754771671,59.42056113474893,59.64176347375942,2805108
2020-11-16,61.02630615234375,61.08365375510145,60.45283012476674,60.624872933039846,350619
2020-11-17,61.763633728027344,61.82098132780449,61.11642153030266,61.15738678032331,4312323
2020-11-18,63.53322982788086,63.53322982788086,61.80460122131633,61.82098357166745,3979413
2020-11-19,64.6146469116211,64.6146469116211,63.23010390124349,63.90189278045714,4383570
2020-11-20,65.54039001464844,65.54039001464844,63.983804501716804,64.54089806685806,6969228
2020-11-23,65.21269989013672,65.58136840814117,64.94234422701743,65.3683603477666,1945889
2020-11-24,66.49073028564453,66.79385059655951,65.49942636221799,65.54858590620813,2684006
2020-11-25,67.48202514648438,68.28489140997958,67.20757551811683,67.50660179224586,3687505
2020-11-26,66.43338775634766,67.17071853758091,66.43338775634766,67.09698858466751,2020361
2020-11-27,66.1220703125,66.92494296283702,65.96640986233618,66.35965501259545,2403041
2020-11-30,64.77850341796875,66.56447986624292,64.77850341796875,66.07292803423788,4762676
2020-12-01,65.74520111083984,66.05651570084024,64.54908979083615,64.72932685625368,2463844
2020-12-02,65.62232208251953,65.85990677472286,65.0078808528135,65.81075347648058,3014706
2020-12-03,65.17993927001953,65.62233781149642,65.11440360679478,65.5404135446498,1879664
2020-12-04,65.6878662109375,66.04834041140609,65.2700444104325,65.37655156079984,2250549
2020-12-07,66.14665222167969,66.19171150028762,65.58137047691285,65.95003275612687,2093503
2020-12-08,67.02324676513672,67.02324676513672,65.54039727688146,65.85171191379568,3903389
2020-12-09,68.1456298828125,68.48971547631334,67.04782495300857,67.17890875077241,4244217
2020-12-10,68.07189178466797,69.03861288973523,67.90804329245425,68.44875456751429,5242972
2020-12-11,67.4984130859375,68.03912433916379,67.31817600152874,67.91623484975608,2534051
2020-12-14,68.75186920166016,69.25980948607084,67.58852875232668,67.58852875232668,2641931
2020-12-15,68.05552673339844,69.19429091985745,67.84251863904454,69.06321334285414,2858544
2020-12-16,68.69451904296875,69.37450207966114,68.10465454127986,68.10465454127986,2037896
2020-12-17,69.40728759765625,69.5055942016334,68.89934722556806,69.30078044278783,4344206
2020-12-18,68.12925720214844,69.18609078211172,68.12925720214844,69.14513177731229,8380263
2020-12-21,67.99816131591797,68.41598309339824,67.45745004501183,68.09647416074253,1607940
2020-12-22,67.52297973632812,68.52247160157876,67.32636033263857,67.79333532291261,1995338
2020-12-23,68.1456298828125,68.29309603008707,67.67046049154781,67.82612093878751,1402217
2020-12-24,68.12106323242188,69.22705637411357,68.12106323242188,68.79285216852071,883611
2020-12-29,68.82561492919922,69.16150623205114,68.65357212767705,68.65357212767705,1165218
2020-12-30,68.48152923583984,68.65357830325797,68.07190169524861,68.44876453296236,1340818
2020-12-31,67.26903533935547,68.6781550816421,67.26903533935547,68.32587514607044,1120867
2021-01-04,68.61260223388672,68.75187407563399,67.31817790955277,67.36733745696066,1414844
2021-01-05,68.18659973144531,68.21117638257887,67.5762524764757,67.99816832205485,1809541
2021-01-06,67.91624450683594,68.28490677706046,67.40830412858841,67.74420169736983,2252786
2021-01-07,69.29258728027344,69.78413901515177,68.57163890206044,69.12873253503439,3011086
2021-01-08,70.1528091430664,70.1528091430664,69.46873191211324,69.62848640017512,2446079
2021-01-11,69.76775360107422,70.15279817202803,69.58751651443843,69.96437303630455,1840016
2021-01-12,70.35759735107422,70.66891816373645,69.86604573948179,70.03808849101824,1940939
2021-01-13,70.43135070800781,70.53785160386163,69.72679093440406,69.96437562554202,1887641
2021-01-14,70.72628784179688,70.7836354435572,69.96438041816978,70.04630467062456,2524347
2021-01-15,69.94798278808594,70.84097390070343,69.84148189868453,70.5378473302885,2866714
2021-01-18,69.36631774902344,69.91931736142884,68.94850220896815,69.7185976409101,1469159
2021-01-19,69.72679138183594,70.13641886909832,69.56294288709876,69.63667283460465,2049672
2021-01-20,69.12055206298828,69.79234096606531,69.02223920506721,69.72679906078459,1663224
2021-01-21,69.89884948730469,70.029933312143,69.23525481271794,69.66126474260085,2358103
2021-01-22,69.71040344238281,69.89883483849282,69.48101304741029,69.63667349417857,4575426
2021-01-25,69.85787963867188,70.24293053580449,69.47283499195964,69.72680207286822,1361881
2021-01-27,70.9474868774414,71.20964824637157,70.34123988374414,70.50508839541797,2843239
2021-01-28,69.7513656616211,70.01352699454688,68.73549127783605,69.89063750245872,3455937
2021-01-29,68.41597747802734,70.52965033970774,68.30947034227103,70.44772610095434,4486404
2021-02-01,69.37451171875,69.37451171875,67.19529047921435,67.99816310704838,2604306
2021-02-02,70.93929290771484,71.25061383193577,69.92341837967314,70.14462074692696,2678902
2021-02-03,71.75855255126953,72.48769535429722,71.37350789741917,71.44723785759675,2455634
2021-02-04,71.32433319091797,72.20093572811031,71.07856045877439,71.98793394366972,2315913
2021-02-05,72.61876678466797,72.82358054618845,71.97155454821285,72.25829256425753,2242933
2021-02-08,72.60237121582031,73.07753430571965,72.58598261764723,72.74983734728393,1820303
2021-02-09,71.61927795410156,72.67611776267317,71.30796327228538,72.40576208481107,1882826
2021-02-10,70.55425262451172,72.47950089114553,70.26750833445139,72.09444998773468,3228687
2021-02-11,71.31614685058594,71.43084204508494,69.84148542071398,70.40677334390145,2322335
2021-02-12,71.1686782836914,71.87323802614286,70.74266221827378,71.27517917483625,2235993
2021-02-15,70.93929290771484,71.4390389961978,70.74267344270486,71.35711473997866,2396310
2021-02-16,71.62291717529297,71.62291717529297,70.7725426157452,70.99764438293292,4133771
2021-02-17,70.26400756835938,71.47703866885716,70.06392199692442,71.1977508360652,2340499
2021-02-18,69.7137451171875,70.25564307627471,69.03011383467737,70.09724497219531,3373355
2021-02-19,68.78836059570312,69.67207762882988,68.07138046522496,69.28023891094006,4206236
2021-02-22,68.27980041503906,68.82170485496094,68.12973466799308,68.78835620443908,2071470
2021-02-23,69.43862915039062,69.53033633618195,68.02967907832759,68.31313938730177,2047232
2021-02-24,69.0134506225586,69.6554010045382,68.62161193548616,69.42196045434268,1709865
2021-02-25,69.78044891357422,70.16395519992163,69.46364628637905,69.63038317214398,2379912
2021-02-26,67.996337890625,69.7471070036873,67.996337890625,68.89673234409626,3900672
2021-03-01,70.12226104736328,70.14727094175981,68.18808409991661,68.27979128643983,2483224
2021-03-02,70.43907165527344,71.08935442595721,70.33903206630953,70.53911760484193,2100089
2021-03-03,71.19772338867188,71.19772338867188,70.23897058922063,70.23897058922063,2216522
2021-03-04,72.01475524902344,72.01475524902344,70.7058510193543,71.45617970273884,3528772
2021-03-05,72.0731201171875,72.36491922454356,71.3061202226972,72.03143907371151,3125494
2021-03-08,72.7984390258789,73.9155965779606,72.73174172353869,73.22362637754175,2592114
2021-03-09,73.27365112304688,74.19071683004842,73.09023670952551,73.74051954975197,2381197
2021-03-10,72.2982177734375,73.36534910637903,72.2982177734375,73.35701035392042,2059023
2021-03-11,72.0731201171875,73.26530736300376,71.50620576895449,73.21528756659065,2295069
2021-03-12,72.1064682006836,72.51498440352415,71.83968535423915,72.17316550244591,1436474
2021-03-15,72.03144073486328,72.52331903921522,71.49787502546914,72.12314793747211,1984298
2021-03-16,72.68172454833984,73.13192181446533,72.12314893245649,72.18983987659706,2770885
2021-03-17,72.62335968017578,73.2653036908534,72.03143546340421,72.47329393785309,2412813
2021-03-18,71.4895248413086,72.52747999908438,71.28943932243031,72.46494890151969,4351783
2021-03-19,70.62247467041016,71.52286898964037,70.3640306264214,71.28109608759132,9528922
2021-03-22,70.93094635009766,71.16438050577429,69.98469841991925,70.6141374011619,1718564
2021-03-23,70.67251586914062,71.16856677013755,70.19730867233622,70.21398617993245,1668194
2021-03-24,72.00642395019531,72.08979239170229,70.62248365088284,70.90594398473182,2100578
2021-03-25,72.14816284179688,72.5149916776823,71.52288988641331,71.8563700680723,2145117
2021-03-26,71.69795227050781,72.58166918170443,71.63959372657226,72.38158365401173,2506871
2021-03-29,71.3394775390625,72.19818473834925,71.25610908137938,71.83969464576681,1559267
2021-03-30,71.19772338867188,72.0480915098997,70.97262164205647,71.41448638451551,1725824
2021-03-31,71.78133392333984,72.64837985041365,71.53122855783738,71.70630422187072,3266727
2021-04-01,71.87301635742188,72.00641092819279,71.3061021528519,71.65625336022075,1828365
2021-04-06,71.72296142578125,72.48996124118672,71.72296142578125,72.48996124118672,2032271
2021-04-07,72.13981628417969,72.30655953727401,71.47286235361659,71.74797759016394,1941057
2021-04-08,72.63168334960938,73.25278353031031,72.31487442571589,72.44826899590329,2641603
2021-04-09,72.64002227783203,72.94015372716413,72.06477563378196,72.69838081739084,1644070
2021-04-12,72.2982177734375,72.90681313022237,72.07311598128625,72.62335915267424,1568333
2021-04-13,72.69005584716797,72.92349002923382,72.22318112243187,72.23985862721052,1578334
2021-04-14,73.19861602783203,73.28198447494067,72.55666562782541,72.7400800278273,2014595
